Localidad,Rubro,NomComercio,Direccion,Prefijo,NroTel,Dto,Latitud,Longitud,Provincia
TRES ARROYOS,ARTÍCULOS DE CAMPING Y PESCA,MUNDO PESCA,MORENO 667,2983,534400,15,-38.3775437,-60.27522949999999,Provincia de Buenos Aires
TRES ARROYOS,BAZAR Y DECORACIÓN,ALQUIMIA TS AS,9 DE JULIO 46,2983,434377,10,-38.3795642,-60.2731422,Provincia de Buenos Aires
TRES ARROYOS,BAZAR Y DECORACIÓN,AYM,CHACABUCO 323,2983,432022,10,-38.3809861,-60.274612,Provincia de Buenos Aires
TRES ARROYOS,BAZAR Y DECORACIÓN,MARIPOSAS Y LIBÉLULAS,BETOLAZA 546,2983,428402,10,-38.3909409,-60.2911345,Provincia de Buenos Aires
TRES ARROYOS,INDUMENTARIA,CARDÓN,MORENO 142,2983,427344,15,-38.3778603,-60.27407710000001,Provincia de Buenos Aires
TRES ARROYOS,INDUMENTARIA,CRISTÓBAL,IRIGOYEN 17,2983,531224,15,-38.3785635,-60.2740962,Provincia de Buenos Aires
TRES ARROYOS,INDUMENTARIA,FACTORÍAS,CHACABUCO 260,2983,429359,15,-38.3802189,-60.2749221,Provincia de Buenos Aires
TRES ARROYOS,INDUMENTARIA,JUMP,CHACABUCO 329,2983,385838,15,-38.3810235,-60.2744762,Provincia de Buenos Aires
TRES ARROYOS,INDUMENTARIA,LA CASA DEL PANTALÓN,COLÓN 416,2983,428431,15,-38.3807582,-60.27244009999999,Provincia de Buenos Aires
TRES ARROYOS,INDUMENTARIA,LAS LEÑAS,COLÓN 273,2983,422394,15,-38.3798932,-60.27421949999999,Provincia de Buenos Aires
TRES ARROYOS,INDUMENTARIA,LAS LEÑAS - TRES ARROYOS,COLÓN 273,,,15,-38.3798932,-60.27421949999999,Provincia de Buenos Aires
TRES ARROYOS,INDUMENTARIA,LATITUD SUR,BETOLAZA 124,2983,424867,15,-38.3909409,-60.2911345,Provincia de Buenos Aires
TRES ARROYOS,INDUMENTARIA,MARCO POLO II,COLÓN 375,2983,428352,15,-38.3805685,-60.2732484,Provincia de Buenos Aires
TRES ARROYOS,INDUMENTARIA,NICOLE,COLÓN 255,2983,429133,15,-38.3796441,-60.274266,Provincia de Buenos Aires
TRES ARROYOS,INDUMENTARIA,NOVEDADES NATY,BELGRANO 335,2983,432421,15,-38.3744523,-60.2722292,Provincia de Buenos Aires
TRES ARROYOS,INDUMENTARIA,OTERO HOMBRES,IRIGOYEN 79,2983,432149,15,-38.3789125,-60.27473000000001,Provincia de Buenos Aires
TRES ARROYOS,INDUMENTARIA,PAMPERO,MAIPU 116,2983,643054,15,-38.3809097,-60.272929,Provincia de Buenos Aires
TRES ARROYOS,INDUMENTARIA,REFLOJOS,IRIGOYEN 38,2983,433362,15,-38.3788429,-60.2739467,Provincia de Buenos Aires
TRES ARROYOS,INDUMENTARIA,ROCHA H-M,BETOLAZA 144,2983,347164,15,-38.3909409,-60.2911345,Provincia de Buenos Aires
TRES ARROYOS,INDUMENTARIA,RVD,9 DE JULIO 124,2983,420348,15,-38.380196,-60.27372959999999,Provincia de Buenos Aires
TRES ARROYOS,INDUMENTARIA,SAYIDA,IRIGOYEN 217,2983,569635,15,-38.3799518,-60.2760112,Provincia de Buenos Aires
TRES ARROYOS,INDUMENTARIA,SHOW SPORT,COLÓN 397,2983,420348,15,-38.3806155,-60.27282659999999,Provincia de Buenos Aires
TRES ARROYOS,JOYERÍA Y RELOJERÍA,AVENTURINA JOYAS,IRIGOYEN 126,2983,548258,15,-38.3795316,-60.27484190000001,Provincia de Buenos Aires
TRES ARROYOS,JOYERÍA Y RELOJERÍA,IVORY JOYAS,9 DE JULIO 78,2983,432773,15,-38.3798784,-60.2734336,Provincia de Buenos Aires
TRES ARROYOS,JOYERÍA Y RELOJERÍA,JOYERÍA EL RUBÍ,25 DE MAYO 68,2983,424816,15,-38.3794614,-60.27777940000001,Provincia de Buenos Aires
TRES ARROYOS,JOYERÍA Y RELOJERÍA,JOYERÍA LÓPEZ,TACUARÍ 263,2983,429241,15,-38.36829609999999,-60.28175160000001,Provincia de Buenos Aires
TRES ARROYOS,LENCERÍA,GENOVEVA,CHACABUCO 77,2983,431068,10,-38.3791061,-60.27692499999999,Provincia de Buenos Aires
TRES ARROYOS,LIBRERÍA,LIBRERÍA CARABELA,COLÓN 348,2983,422340,15,-38.3801423,-60.2730952,Provincia de Buenos Aires
TRES ARROYOS,LIBRERÍA,LIBRERÍA LETRAS,COLÓN 25,2983,423436,15,-38.3780109,-60.2764738,Provincia de Buenos Aires
TRES ARROYOS,LIBRERÍA,LIBRERÍA PITÁGORAS,CHACABUCO 199,2983,429056,15,-38.3799219,-60.2756537,Provincia de Buenos Aires
TRES ARROYOS,MÚSICA,ESTUDIO MUSICAL,IRIGOYEN 259,2983,612382,10,-38.3802447,-60.2764251,Provincia de Buenos Aires
TRES ARROYOS,ÓPTICA,CENTRO ÓPTICO SAN JOSÉ,SAN MARTÍN 765,2983,463636,15,-38.371124,-60.2829209,Provincia de Buenos Aires
TRES ARROYOS,ÓPTICA,LG VISIÓN,CHACABUCO 409,2983,430295,15,-38.3816624,-60.2736823,Provincia de Buenos Aires
TRES ARROYOS,ÓPTICA,LOGO VISIÓN,CHACABUCO 409,2983,430295,15,-38.3816624,-60.2736823,Provincia de Buenos Aires
TRES ARROYOS,ÓPTICA,LUZ ÓPTICA,COLÓN 223,2983,432399,15,-38.3794706,-60.27463459999999,Provincia de Buenos Aires
TRES ARROYOS,ÓPTICA,LUZ ÓPTICA II,COLÓN 223,2983,432399,15,-38.3794706,-60.27463459999999,Provincia de Buenos Aires
TRES ARROYOS,ÓPTICA,ÓPTICA BIANCO,COLÓN 265,2983,422295,15,-38.3798209,-60.2742726,Provincia de Buenos Aires
TRES ARROYOS,ÓPTICA,ÓPTICA LENS,COLÓN 265,2983,422295,15,-38.3798209,-60.2742726,Provincia de Buenos Aires
TRES ARROYOS,ÓPTICA,ÓPTICA LTA,CHACABUCO 299,2983,429644,15,-38.3805561,-60.2746819,Provincia de Buenos Aires
TRES ARROYOS,ÓPTICA,ÓPTICA MORELLO,CHACABUCO 313,2983,428238,15,-38.3809388,-60.27468630000001,Provincia de Buenos Aires
TRES ARROYOS,ÓPTICA,OPTIVER,IRIGOYEN 14,2983,433031,15,-38.3786557,-60.2737175,Provincia de Buenos Aires
TRES ARROYOS,ÓPTICA,VITRA,COLÓN 574,2983,420079,15,-38.3817793,-60.2709658,Provincia de Buenos Aires
TRES ARROYOS,PERFUMERÍA,PARFUM,MORENO 602,2983,415191,10,-38.3812871,-60.26985250000001,Provincia de Buenos Aires
TRES ARROYOS,PERFUMERÍA,PASSIONNE,CHACABUCO 371,291,4274981,10,-38.3813283,-60.2741873,Provincia de Buenos Aires
TRES ARROYOS,PERFUMERÍA,PERFUMERÍA FLORENCIA,COLÓN 430,2983,425000,10,-38.38076969999999,-60.27222269999999,Provincia de Buenos Aires
TRES ARROYOS,PERFUMERÍA,SONSOLES PERFUMERÍA,ROCA 9,2983,429138,10,-38.3775437,-60.27522949999999,Provincia de Buenos Aires
TRES ARROYOS,ZAPATERÍA,ASÍ SEA,9 DE JULIO 132,2983,,10,-38.380309,-60.27393319999999,Provincia de Buenos Aires
TRES ARROYOS,ZAPATERÍA,BIANCO CALZADOS,BOLÍVAR 202,2983,426324,10,-38.37844219999999,-60.2816181,Provincia de Buenos Aires
TRES ARROYOS,ZAPATERÍA,BIANCO CALZADOS,9 DE JULIO 28,2983,518460,10,-38.3794518,-60.2730153,Provincia de Buenos Aires
VIEDMA,DEPORTE,ÁREA PATAGONIA,SAN MARTÍN 97,2920,15587434,15,-40.809405,-62.99298809999999,Río Negro
VIEDMA,FERRETERÍA,FERRETERÍA LUISITO,GALLARDO 93,2920,424939,10,-40.8100528,-62.989143,Río Negro
VIEDMA,INDUMENTARIA,ALFIS JEAN,BUENOS AIRES 226,291,155272463,15,-34.6036844,-58.3815591,CABA
VIEDMA,INDUMENTARIA,ANTIÓXIDO,BUENOS AIRES 140,2920,15600824,15,-34.6036844,-58.3815591,CABA
VIEDMA,INDUMENTARIA,CARROS,BUENOS AIRES 281,2920,426453,15,-34.6036844,-58.3815591,CABA
VIEDMA,INDUMENTARIA,CIMARRÓN VAQUERÍA,COLÓN 241,2920,428931,15,-40.8091472,-62.9900468,Río Negro
VIEDMA,INDUMENTARIA,COSTA BLANCA,GALLARDO 73,2920,15303823,15,-40.80991640000001,-62.98925800000001,Río Negro
VIEDMA,INDUMENTARIA,ESTACIÓN VAQUEROS,BUENOS AIRES 263,2920,428241,15,-34.6036844,-58.3815591,CABA
VIEDMA,INDUMENTARIA,EXCESO,BUENOS AIRES 247,2920,15602731,15,-34.6036844,-58.3815591,CABA
VIEDMA,INDUMENTARIA,KEVINGSTON,BUENOS AIRES 356,2920,432468,15,-34.6036844,-58.3815591,CABA
VIEDMA,INDUMENTARIA,LA FLORENTINA,BELGRANO 259,2920,15602162,15,-40.8076,-62.991243,Río Negro
VIEDMA,INDUMENTARIA,LA LIQUIDADORA VIEDMENSE,BUENOS AIRES 295,2920,425397,15,-34.6036844,-58.3815591,CABA
VIEDMA,INDUMENTARIA,PAMPERO,25 DE MAYO 193,2920,430456,15,-40.806137,-62.9916162,Río Negro
VIEDMA,INDUMENTARIA,PRESTIGIO GROUP,BUENOS AIRES 22,2920,420730,15,-34.6036844,-58.3815591,CABA
VIEDMA,INDUMENTARIA,PRESTIGIO GROUP,IRIGOYEN 11,2920,430956,15,-40.8100129,-62.9913202,Río Negro
VIEDMA,INDUMENTARIA,SOES PILCHERÍA Y ZAPATILLERÍA,CASEROS 1286,2920,421763,15,-40.8122233,-63.0043874,Río Negro
VIEDMA,INDUMENTARIA,TERRA JEANS,BUENOS AIRES 126,2920,15602147,15,-34.6036844,-58.3815591,CABA
VIEDMA,INDUMENTARIA,UNELEN,GARRONE 120,2920,432292,15,-40.80889750000001,-62.9921654,Río Negro
VIEDMA,INDUMENTARIA,URBAN,BUENOS AIRES 470,2920,427315,15,-34.6036844,-58.3815591,CABA
VIEDMA,INDUMENTARIA,WATUA,MITRE 295,2920,430403,15,-40.8117275,-62.98917369999999,Río Negro
VIEDMA,INDUMENTARIA,ZUZON,GARRONE 59,2920,425267,15,-40.809206,-62.9915075,Río Negro
VIEDMA,JOYERÍA Y RELOJERÍA,JOYERÍA LICCARDI,BUENOS AIRES 191,2920,425506,15,-34.6036844,-58.3815591,CABA
VIEDMA,JOYERÍA Y RELOJERÍA,RELOJERÍA QUARTZ,RIVADAVIA 203,2920,430337,15,-40.8126166,-62.9909057,Río Negro
VIEDMA,LIBRERÍA,CRAF,SAAVEDRA 456,2920,430592,15,-40.8093603,-62.99246349999999,Río Negro
VIEDMA,LIBRERÍA,LIBRERÍA LYRIS,25 DE MAYO 366,2920,427083,15,-40.8070369,-62.99299360000001,Río Negro
VIEDMA,LIBRERÍA,PAPELERÍA ABEL,BUENOS AIRES 52,2920,425522,15,-40.8119087,-62.9962044,Río Negro
VIEDMA,ÓPTICA,ÓPTICA BOGA,LAPRIDA 361,2920,15347923,15,-40.8076334,-62.9959833,Río Negro
VIEDMA,ÓPTICA,ÓPTICA CLARO DE LUZ,RIVADAVIA 496,2920,15551604,15,-40.8156878,-62.9880542,Río Negro
VIEDMA,ÓPTICA,ÓPTICA CRISTAL,BUENOS AIRES 82,2920,420788,15,-34.6036844,-58.3815591,CABA
VIEDMA,ÓPTICA,ÓPTICA DEL SOL,RIVADAVIA 215,2920,426016,15,-40.8128716,-62.9907755,Río Negro
VIEDMA,ÓPTICA,ÓPTICA LAURENZ,MITRE 409,2920,420823,15,-40.8119044,-62.98986300000001,Río Negro
VIEDMA,ÓPTICA,ÓPTICA LUZ DEL SUR,SCHIERONI 342,2920,425401,15,-40.8170031,-62.99484520000001,Río Negro
VIEDMA,ÓPTICA,ÓPTICA VISIÓN,SAN MARTÍN 223,2920,424315,15,-40.8084084,-62.9936265,Río Negro
VIEDMA,ÓPTICA,ÓPTICA YUNES,GUIDO 575,2920,15212346,15,-40.8119087,-62.9962044,Río Negro
VIEDMA,PELUQUERÍA,PEINADOS GABRIEL,MITRE 1006,2920,15600821,15,-40.8153807,-62.99693749999999,Río Negro
VILLA GESELL,ARTÍSTICA,IMAGINARTE,AVENIDA 3 Nº 957,2255,532882,10,-37.2622829,-56.9726537,Provincia de Buenos Aires
VILLA GESELL,FARMACIA,FARMACIA CORNALO,AVENIDA 3 Nº 4350,2255,470935,10,-37.2890152,-56.995999,Provincia de Buenos Aires
VILLA GESELL,FARMACIA,FARMACOR,AVENIDA 3 Nº 2049,2255,463189,10,-37.2714788,-56.9808776,Provincia de Buenos Aires
VILLA GESELL,FARMACIA,FARMAGESELL,AVENIDA 4 Nº 1398,2255,462474,10,-37.2662379,-56.9778171,Provincia de Buenos Aires
VILLA GESELL,FARMACIA,FARMAR,AVENIDA 3 Nº 1151,2255,464603,10,-37.2643095,-56.9747656,Provincia de Buenos Aires
VILLA GESELL,FARMACIA,SPINER,AVENIDA BUENOS AIRES 268,2255,468376,10,-37.2523448,-56.9663072,Provincia de Buenos Aires
VILLA GESELL,FOTOGRAFÍA Y FILMACIÓN,ECOFOTO,AVENIDA 3 Nº 741,2255,462729,10,-37.2597408,-56.9706157,Provincia de Buenos Aires
VILLA GESELL,INDUMENTARIA,MARÍA JO,PASEO 107 Nº 316,11,40714270,15,-37.2591163,-56.9703499,Provincia de Buenos Aires
VILLA GESELL,INDUMENTARIA,NOCHE DE BRUJAS,AVENIDA 3 Nº 326,2255,465485,15,-37.2548882,-56.9678719,Provincia de Buenos Aires
VILLA GESELL,INDUMENTARIA,RAZA,AVENIDA 3 Nº 786,2255,466534,15,-37.2601402,-56.97127159999999,Provincia de Buenos Aires
VILLA GESELL,INDUMENTARIA,ROLL ARG,AVENIDA 3 Nº 565,2255,468732,15,-37.2582026,-56.9696029,Provincia de Buenos Aires
VILLA GESELL,LIBRERÍA,DE LISIO,PASEO 107 Nº 304,2255,462553,15,-37.2591286,-56.9702898,Provincia de Buenos Aires
VILLA GESELL,LIBRERÍA,DON RAÚL,AVENIDA 3 ESQUINA 107 Y 108,2255,463693,15,-37.2614573,-56.9695666,Provincia de Buenos Aires
VILLA GESELL,LIBRERÍA,PAPELERA DON RAÚL,BOULEVARD Y PASEO 107,2255,453044,15,-37.2538258,-56.9802136,Provincia de Buenos Aires
VILLA GESELL,MÚSICA,LA MANDOLINA,AVENIDA 3 Nº 936,2255,467771,10,-37.2621871,-56.9728889,Provincia de Buenos Aires
VILLA GESELL,ÓPTICA,LA ALMEJA MIOPE,AVENIDA 3 Nº 674,2255,462483,15,-37.2588893,-56.9708072,Provincia de Buenos Aires
VILLA GESELL,ÓPTICA,OPTI GESELL,AVENIDA 3 Nº 309,2255,467856,15,-37.2554156,-56.9679296,Provincia de Buenos Aires
VILLA GESELL,ÓPTICA,ÓPTICA MARIS,AVENIDA 3 Nº 988,2255,452439,15,-37.2624651,-56.9731499,Provincia de Buenos Aires
VILLA GESELL,ÓPTICA,ÓPTICA VISIÓN,AVENIDA 3 Nº 535 LOCAL 6,2255,468803,15,-37.2577096,-56.969364,Provincia de Buenos Aires
VILLA GESELL,REGALERÍA,CANDUCO,AVENIDA 3 Nº 568,2255,477077,10,-37.2580579,-56.9700595,Provincia de Buenos Aires
VILLA GESELL,REGALERÍA,CANDUCO II,AVENIDA 3 Nº 417,2255,477077,10,-37.2558988,-56.96820140000001,Provincia de Buenos Aires
VILLA GESELL,REGALERÍA,GESELL REGALOS,AVENIDA 3 Nº 402,2255,478666,10,-37.2556635,-56.9683062,Provincia de Buenos Aires
VILLA GESELL,REGALERÍA,SUEÑOS DE HADAS,AVENIDA 3 Nº 618,2255,467750,10,-37.2584607,-56.97036749999999,Provincia de Buenos Aires
VILLA GESELL,ZAPATERÍA,CALZADOS CHARLY,AVENIDA 3 Nº 708,2255,470880,10,-37.2597172,-56.97126309999999,Provincia de Buenos Aires
VILLA GESELL,ZAPATERÍA,CALZADOS MARY,BOULEVARD ENTRE 112 Y 113,2267,515881,10,-37.2673,-56.974886,Provincia de Buenos Aires
VILLA GESELL,ZAPATERÍA,TAXIDO,AVENIDA 3 Nº 892,2267,403578,10,-37.26147539999999,-56.9723906,Provincia de Buenos Aires
VILLA GESELL,ZAPATERÍA,TAXIDO I,AVENIDA 3 Nº 152,2267,403578,10,-37.2534147,-56.9663762,Provincia de Buenos Aires
VILLA REGINA,DEPORTE,FIBRA ACCESORIOS DEPORTIVOS,SARMIENTO 97,298,4460481,15,-39.0942832,-67.08611259999999,Río Negro
VILLA REGINA,INDUMENTARIA,GIANNA,RIVADAVIA 87,298,154557185,15,-39.0935953,-67.0834378,Río Negro
VILLA REGINA,INDUMENTARIA,KOALA,MONSEÑOR ESANDI 80,298,154921894,15,-39.0963727,-67.0815142,Río Negro
VILLA REGINA,INDUMENTARIA,LEGACY REGINA,AV. 25 DE MAYO 10,298,4465199,15,-39.0948004,-67.08322729999999,Río Negro
VILLA REGINA,INDUMENTARIA,UNELEN,SAN MARTÍN 47,298,4462068,15,-39.0954092,-67.0832516,Río Negro
VILLA REGINA,INDUMENTARIA,DOBSON,ITALIA 75,298,4462432,15,-39.1017633,-67.0878881,Río Negro
VILLA REGINA,INDUMENTARIA,PLANETA SOL,INGENIERO BICCHI 39,298,154201850,15,-39.095711,-67.08242539999999,Río Negro
VILLA REGINA,INDUMENTARIA,HONOLULU,RECONQUISTA Y 25 DE MAYO,298,4462431,15,-29.1448193,-59.64352419999999,Santa Fe
VILLA REGINA,INDUMENTARIA,PASS WORD,RECONQUISTA 117,298,154688651,15,-39.094549,-67.0844001,Río Negro
VILLA REGINA,INDUMENTARIA,MARÍA CELESTE,SAN MARTÍN 47,298,4465483,15,-39.0954092,-67.0832516,Río Negro
VILLA REGINA,JOYERÍA Y RELOJERÍA,CASA CECCON – VILLA REGINA,SANTA FLORA Y SAN MARTÍN,298,4461506,15,-39.0979428,-67.0847843,Río Negro
VILLA REGINA,JOYERÍA Y RELOJERÍA,DUAL TIME,AVENIDA ITALIA 116,298,154933356,15,-39.09657199999999,-67.0815226,Río Negro
VILLA REGINA,LIBRERÍA,LIBRERÍA MITRE,MITRE 521,298,154165221,15,-39.1014879,-67.0878776,Río Negro
VILLA REGINA,ÓPTICA,LUXOR ÓPTICA Y CONTACTOLOGÍA,FRAY LUIS BELTRÁN 467,298,154763503,15,-39.1017633,-67.0878881,Río Negro
VILLA REGINA,ÓPTICA,ÓPTICA BIOLUX II,MITRE 720,298,4464393,15,-39.1038585,-67.08809219999999,Río Negro
VILLA REGINA,ÓPTICA,ÓPTICA REGINA,AV. SAN MARTÍN 402,298,4462830,15,-39.1002996,-67.08658489999999,Río Negro
VILLA REGINA,ÓPTICA,ÓPTICA RETILENS,RIVADAVIA 88,298,4464216,15,-39.09390810000001,-67.08368279999999,Río Negro
VILLA REGINA,ÓPTICA,VISTA ÓPTICA,CIPOLLETTI 371,298,154567112,15,-39.0952756,-67.0907026,Río Negro
ZAPALA,INDUMENTARIA,AMNESIA,MERA FABIOLA CECILIA,2942,594259,15,-38.416097,-63.61667199999999,
ZAPALA,INDUMENTARIA,CANELA,ETCHELUZ 371,2942,421201,15,-38.9054466,-70.0651226,Neuquén
ZAPALA,INDUMENTARIA,LA ZAPALINA,ITALIA ESQUINA OLASCOAGA,2942,421647,15,-38.9083628,-70.0624547,Neuquén
ZAPALA,INDUMENTARIA,MOHIKANOS,LUIS MONTI 104,2942,432293,15,-38.9012817,-70.0647185,Neuquén
ZAPALA,INDUMENTARIA,PUNTO Y LANAS PATY,AV. SAN MARTÍN 346,2942,421649,15,-38.9040852,-70.0641718,Neuquén
ZAPALA,INDUMENTARIA,TEJIDO PATY,AV. SAN MARTÍN 386,2942,431824,15,-38.9042577,-70.063828,Neuquén
ZAPALA,INDUMENTARIA,UNELEN,SAN MARTÍN 338,2942,422292,15,-38.9040033,-70.0642101,Neuquén
ZAPALA,INDUMENTARIA,VODEX,CHANETTON Y LUIS MONTI,2942,423591,15,-38.9032209,-70.0635558,Neuquén
ZAPALA,JUGUETERÍA,PULENTA,AVELLANEDA 375,2942,431305,10,-38.9062642,-70.0643541,Neuquén
ZAPALA,LIBRERÍA,PINK-NAT,AVELLANEDA 417,2942,636746,15,-38.9060862,-70.0639676,Neuquén
